# IR, RED, Heart Rate, Resoiration Rate, SPO2
226361.00,216668.00,63.83,11.49,99.91
226460.00,216732.00,63.83,11.49,99.91
226477.00,216669.00,63.83,11.49,99.91
226537.00,216738.00,63.83,11.49,99.91
226612.00,216866.00,63.83,11.49,99.91
226769.00,216673.00,63.83,11.49,99.91
226737.00,216914.00,63.83,11.49,99.91
226800.00,216758.00,63.83,11.49,99.91
226878.00,216858.00,0.00,11.49,99.91
226932.00,216841.00,62.50,11.49,99.91
227124.00,216837.00,62.50,11.49,99.91
227057.00,217022.00,62.50,11.49,99.91
227109.00,216851.00,62.50,11.49,99.91
227184.00,216937.00,62.50,11.49,99.91
227262.00,216955.00,62.50,11.49,99.91
227337.00,216867.00,62.50,11.49,99.91
227309.00,216966.00,62.50,11.49,99.91
227459.00,217086.00,62.50,11.49,99.91
227535.00,216960.00,62.50,11.49,99.91
227548.00,217043.00,62.50,11.49,99.91
227629.00,217166.00,62.50,11.49,99.91
227722.00,217046.00,62.50,11.49,99.91
227750.00,217100.00,62.50,11.49,99.91
227849.00,217262.00,62.50,11.49,99.91
227934.00,217090.00,62.50,11.49,99.91
228119.00,217159.00,62.50,11.49,0.00
228030.00,217329.00,62.50,11.49,99.68
228076.00,217177.00,62.50,11.49,99.68
228091.00,217183.00,62.50,11.49,99.68
227853.00,217292.00,62.50,11.49,99.68
227727.00,217097.00,62.50,11.49,99.68
227728.00,217026.00,62.50,11.49,99.68
227449.00,217148.00,62.50,11.49,99.68
227452.00,216979.00,62.50,11.49,99.68
227444.00,216940.00,62.50,11.49,99.68
227370.00,217029.00,62.50,11.49,99.68
227267.00,216887.00,62.50,11.49,99.68
227295.00,216924.00,62.50,11.49,99.68
227294.00,216924.00,62.50,11.49,99.68
227319.00,216791.00,62.50,11.49,99.68
227373.00,216892.00,62.50,11.49,99.68
227430.00,216789.00,62.50,11.49,99.68
227449.00,216898.00,62.50,11.49,99.68
227477.00,216758.00,62.50,11.49,99.68
227487.00,216901.00,62.50,11.49,99.68
227510.00,216784.00,62.50,11.49,99.68
227550.00,216915.00,62.50,11.49,99.68
227570.00,216828.00,62.50,11.49,99.68
227581.00,216909.00,62.50,11.49,99.68
227608.00,216867.00,62.50,11.49,99.68
227661.00,216920.00,62.50,11.49,99.68
227712.00,216998.00,62.50,11.49,99.68
227867.00,216837.00,62.50,11.49,99.68
227823.00,217063.00,62.50,11.49,99.68
227859.00,216953.00,62.50,11.49,99.68
227935.00,217005.00,62.50,11.49,99.68
228001.00,216980.00,0.00,11.49,99.68
228035.00,216980.00,63.83,11.49,99.68
228090.00,217155.00,63.83,11.49,99.68
228088.00,216995.00,63.83,11.49,99.68
228204.00,217083.00,63.83,11.49,99.68
228192.00,217101.00,63.83,11.49,99.68
228303.00,217064.00,63.83,11.49,99.68
228388.00,217162.00,63.83,11.49,99.68
228432.00,217142.00,63.83,11.49,99.68
228456.00,217095.00,63.83,11.49,99.68
228570.00,217206.00,63.83,11.49,99.68
228642.00,217183.00,63.83,11.49,99.68
228650.00,217155.00,63.83,11.49,99.68
228766.00,217266.00,63.83,11.49,99.68
228856.00,217249.00,63.83,11.49,99.68
228912.00,217250.00,63.83,11.49,99.68
228952.00,217323.00,63.83,11.49,99.68
229032.00,217386.00,63.83,11.49,99.68
229085.00,217346.00,63.83,11.49,0.00
229018.00,217374.00,63.83,11.49,99.96
228922.00,217359.00,63.83,11.49,99.96
228785.00,217228.00,63.83,11.49,99.96
228679.00,217234.00,63.83,11.49,99.96
228599.00,217236.00,63.83,11.49,99.96
228584.00,217128.00,63.83,11.49,99.96
228440.00,217140.00,63.83,11.49,99.96
228462.00,217265.00,63.83,11.49,99.96
228453.00,217066.00,63.83,11.49,99.96
228383.00,217092.00,63.83,11.49,99.96
228403.00,217209.00,63.83,11.49,99.96
228449.00,217069.00,63.83,11.49,99.96
228502.00,217154.00,63.83,11.49,99.96
228558.00,217090.00,63.83,11.49,99.96
228589.00,217168.00,63.83,11.49,99.96
228634.00,217125.00,63.83,11.49,99.96
228641.00,217206.00,63.83,11.49,99.96
228683.00,217110.00,63.83,11.49,99.96
228705.00,217209.00,63.83,11.49,99.96
228736.00,217122.00,63.83,11.49,99.96
228751.00,217197.00,63.83,11.49,99.96
228826.00,217136.00,63.83,11.49,99.96
228869.00,217202.00,63.83,11.49,99.96
228900.00,217172.00,63.83,11.49,99.96
228911.00,217191.00,63.83,11.49,99.96
229049.00,217380.00,63.83,11.49,99.96
229137.00,217176.00,63.83,11.49,99.96
229128.00,217362.00,63.83,11.49,99.96
229198.00,217221.00,0.00,11.49,99.96
229228.00,217298.00,68.18,11.49,99.96
229267.00,217344.00,68.18,11.49,99.96
229376.00,217272.00,68.18,11.49,99.96
229348.00,217422.00,68.18,11.49,99.96
229443.00,217399.00,68.18,11.49,99.96
229597.00,217334.00,68.18,11.49,99.96
229500.00,217530.00,68.18,11.49,99.96
229602.00,217427.00,68.18,11.49,99.96
229744.00,217432.00,68.18,11.49,99.96
229723.00,217556.00,68.18,11.49,99.96
229788.00,217489.00,68.18,11.49,99.96
229924.00,217511.00,68.18,11.49,99.96
229864.00,217626.00,68.18,11.49,99.96
229971.00,217559.00,68.18,11.49,99.96
230052.00,217566.00,68.18,11.49,0.00
229928.00,217656.00,68.18,11.49,99.62
229740.00,217495.00,68.18,11.49,99.62
229714.00,217510.00,68.18,11.49,99.62
229596.00,217497.00,68.18,11.49,99.62
229552.00,217395.00,68.18,11.49,99.62
229628.00,217347.00,68.18,11.49,99.62
229449.00,217486.00,68.18,11.49,99.62
229464.00,217351.00,68.18,11.49,99.62
229553.00,217326.00,68.18,11.49,99.62
229448.00,217453.00,68.18,11.49,99.62
229545.00,217292.00,68.18,11.49,99.62
229584.00,217386.00,68.18,11.49,99.62
229652.00,217316.00,68.18,11.49,99.62
229689.00,217431.00,68.18,11.49,99.62
229717.00,217358.00,68.18,11.49,99.62
229685.00,217426.00,68.18,11.49,99.62
229744.00,217362.00,68.18,11.49,99.62
229768.00,217444.00,68.18,11.49,99.62
229804.00,217374.00,68.18,11.49,99.62
229826.00,217445.00,68.18,11.49,99.62
229845.00,217431.00,68.18,11.49,99.62
229832.00,217419.00,68.18,11.49,99.62
229941.00,217606.00,68.18,11.49,99.62
230053.00,217335.00,68.18,11.49,99.62
230011.00,217588.00,68.18,11.49,99.62
230036.00,217435.00,68.18,11.49,99.62
230061.00,217527.00,68.18,11.49,99.62
230127.00,217503.00,68.18,11.49,99.62
230156.00,217530.00,0.00,11.49,99.62
230247.00,217644.00,73.17,11.49,99.62
230290.00,217520.00,73.17,11.49,99.62
230366.00,217621.00,73.17,11.49,99.62
230365.00,217606.00,73.17,11.49,99.62
230470.00,217653.00,73.17,11.49,99.62
230492.00,217708.00,73.17,11.49,99.62
230536.00,217651.00,73.17,11.49,99.62
230653.00,217694.00,73.17,11.49,99.62
230663.00,217792.00,73.17,11.49,0.00
230618.00,217705.00,73.17,11.49,99.96
230613.00,217735.00,73.17,11.49,99.96
230535.00,217731.00,73.17,11.49,99.96
230368.00,217649.00,73.17,11.49,99.96
230368.00,217611.00,73.17,11.49,99.96
230288.00,217652.00,73.17,11.49,99.96
230269.00,217537.00,73.17,11.49,99.96
230268.00,217542.00,73.17,11.49,99.96
230225.00,217624.00,73.17,11.49,99.96
230178.00,217518.00,73.17,11.49,99.96
230290.00,217556.00,73.17,11.49,99.96
230299.00,217606.00,73.17,11.49,99.96
230394.00,217542.00,73.17,11.49,99.96
230442.00,217683.00,73.17,11.49,99.96
230491.00,217571.00,73.17,11.49,99.96
230476.00,217670.00,73.17,11.49,99.96
230495.00,217577.00,73.17,11.49,99.96
230505.00,217677.00,73.17,11.49,99.96
230544.00,217589.00,73.17,11.49,99.96
230546.00,217663.00,73.17,11.49,99.96
230546.00,217578.00,73.17,11.49,99.96
230626.00,217658.00,73.17,11.49,99.96
230676.00,217606.00,73.17,11.49,99.96
230674.00,217660.00,73.17,11.49,99.96
230701.00,217695.00,73.17,11.49,99.96
230892.00,217649.00,73.17,11.49,99.96
230813.00,217831.00,73.17,11.49,99.96
230856.00,217659.00,73.17,11.49,99.96
230858.00,217767.00,73.17,11.49,99.96
230961.00,217666.00,73.17,11.49,99.96
230939.00,217736.00,73.17,11.49,99.96
231022.00,217831.00,0.00,11.49,99.96
231006.00,217708.00,78.95,11.49,99.96
231108.00,217802.00,78.95,11.49,99.96
231189.00,217814.00,78.95,0.00,99.96
231155.00,217755.00,78.95,10.03,99.96
231258.00,217848.00,78.95,10.03,99.96
231281.00,217833.00,78.95,10.03,99.96
231318.00,217791.00,78.95,10.03,0.00
231314.00,217886.00,78.95,10.03,99.95
231214.00,217818.00,78.95,10.03,99.95
231078.00,217705.00,78.95,10.03,99.95
230937.00,217732.00,78.95,10.03,99.95
230864.00,217716.00,78.95,10.03,99.95
230848.00,217628.00,78.95,10.03,99.95
230787.00,217641.00,78.95,10.03,99.95
230780.00,217659.00,78.95,10.03,99.95
230777.00,217564.00,78.95,10.03,99.95
230700.00,217598.00,78.95,10.03,99.95
230737.00,217677.00,78.95,10.03,99.95
230781.00,217592.00,78.95,10.03,99.95
230839.00,217671.00,78.95,10.03,99.95
230909.00,217602.00,78.95,10.03,99.95
230917.00,217710.00,78.95,10.03,99.95
230966.00,217624.00,78.95,10.03,99.95
230951.00,217723.00,78.95,10.03,99.95
230982.00,217626.00,78.95,10.03,99.95
230986.00,217702.00,78.95,10.03,99.95
231014.00,217614.00,78.95,10.03,99.95
231040.00,217682.00,78.95,10.03,99.95
231078.00,217611.00,78.95,10.03,99.95
231132.00,217691.00,78.95,10.03,99.95
231141.00,217642.00,78.95,10.03,99.95
231177.00,217680.00,78.95,10.03,99.95
231177.00,217785.00,78.95,10.03,99.95
231369.00,217636.00,78.95,10.03,99.95
231314.00,217850.00,78.95,10.03,99.95
231353.00,217695.00,78.95,10.03,99.95
231400.00,217776.00,78.95,10.03,99.95
231367.00,217763.00,0.00,10.03,99.95
231529.00,217753.00,76.92,10.03,99.95
231506.00,217873.00,76.92,10.03,99.95
231564.00,217757.00,76.92,10.03,99.95
231729.00,217800.00,76.92,10.03,99.95
231627.00,217957.00,76.92,10.03,99.95
231708.00,217754.00,76.92,10.03,99.95
231682.00,217837.00,76.92,10.03,99.95
231776.00,217966.00,76.92,10.03,99.95
231829.00,217848.00,76.92,10.03,0.00
231752.00,217876.00,76.92,10.03,99.91
231727.00,217957.00,76.92,10.03,99.91
231550.00,217788.00,76.92,10.03,99.91
231489.00,217797.00,76.92,10.03,99.91
231328.00,217786.00,76.92,10.03,99.91
231326.00,217713.00,76.92,10.03,99.91
231307.00,217742.00,76.92,10.03,99.91
231233.00,217666.00,76.92,10.03,99.91
231257.00,217701.00,76.92,10.03,99.91
231240.00,217717.00,76.92,10.03,99.91
231205.00,217618.00,76.92,10.03,99.91
231346.00,217609.00,76.92,10.03,99.91
231308.00,217810.00,76.92,10.03,99.91
231443.00,217534.00,76.92,10.03,99.91
231415.00,217812.00,76.92,10.03,99.91
231541.00,217569.00,76.92,10.03,99.91
231455.00,217819.00,76.92,10.03,99.91
231557.00,217565.00,76.92,10.03,99.91
231491.00,217814.00,76.92,10.03,99.91
231610.00,217568.00,76.92,10.03,99.91
231540.00,217831.00,76.92,10.03,99.91
231617.00,217642.00,76.92,10.03,99.91
231588.00,217797.00,76.92,10.03,99.91
231600.00,217649.00,76.92,10.03,99.91
231655.00,217729.00,76.92,10.03,99.91
231710.00,217682.00,76.92,10.03,99.91
231740.00,217740.00,76.92,10.03,99.91
231762.00,217755.00,76.92,10.03,99.91
231805.00,217724.00,76.92,10.03,99.91
231871.00,217875.00,0.00,10.03,99.91
231892.00,217720.00,71.43,10.03,99.91
231938.00,217783.00,71.43,10.03,99.91
231985.00,217865.00,71.43,10.03,99.91
232016.00,217759.00,71.43,10.03,99.91
232084.00,217887.00,71.43,10.03,99.91
232093.00,217842.00,71.43,10.03,99.91
232110.00,217774.00,71.43,10.03,99.91
232201.00,217874.00,71.43,10.03,99.91
232262.00,217871.00,71.43,10.03,99.91
232244.00,217843.00,71.43,10.03,99.91
232311.00,217913.00,71.43,10.03,99.91
232344.00,217895.00,71.43,10.03,0.00
232204.00,217841.00,71.43,10.03,99.96
232136.00,217867.00,71.43,10.03,99.96
232044.00,217787.00,71.43,10.03,99.96
231958.00,217698.00,71.43,10.03,99.96
231856.00,217749.00,71.43,10.03,99.96
231847.00,217799.00,71.43,10.03,99.96
231832.00,217619.00,71.43,10.03,99.96
231742.00,217686.00,71.43,10.03,99.96
231781.00,217783.00,71.43,10.03,99.96
231780.00,217575.00,71.43,10.03,99.96
231712.00,217650.00,71.43,10.03,99.96
231745.00,217817.00,71.43,10.03,99.96
231836.00,217610.00,71.43,10.03,99.96
231861.00,217867.00,71.43,10.03,99.96
231885.00,217701.00,71.43,10.03,99.96
231905.00,217824.00,71.43,10.03,99.96
231954.00,217676.00,71.43,10.03,99.96
231955.00,217883.00,71.43,10.03,99.96
231961.00,217658.00,71.43,10.03,99.96
231983.00,217897.00,71.43,10.03,99.96
232151.00,217604.00,71.43,10.03,99.96
232089.00,217839.00,71.43,10.03,99.96
232095.00,217684.00,71.43,10.03,99.96
232157.00,217773.00,71.43,10.03,99.96
232209.00,217685.00,71.43,10.03,99.96
232237.00,217772.00,71.43,10.03,99.96
232255.00,217742.00,71.43,10.03,99.96
232228.00,217775.00,71.43,10.03,99.96
232354.00,217930.00,71.43,10.03,99.96
232400.00,217747.00,0.00,10.03,99.96
232418.00,217824.00,71.43,10.03,99.96
232447.00,217863.00,71.43,10.03,99.96
232490.00,217806.00,71.43,10.03,99.96
232559.00,217876.00,71.43,10.03,99.96
232484.00,217898.00,71.43,10.03,99.96
232603.00,217886.00,71.43,10.03,99.96
232635.00,217924.00,71.43,10.03,99.96
232705.00,217891.00,71.43,10.03,99.96
232688.00,217879.00,71.43,10.03,99.96
232808.00,217961.00,71.43,10.03,99.96
232775.00,217936.00,71.43,10.03,99.96
232866.00,217981.00,71.43,10.03,99.96
232871.00,218038.00,71.43,10.03,0.00
232734.00,217996.00,71.43,10.03,98.86
232671.00,217965.00,71.43,10.03,98.86
232531.00,217942.00,71.43,10.03,98.86
232425.00,217820.00,71.43,10.03,98.86
232449.00,217814.00,71.43,10.03,98.86
232325.00,217907.00,71.43,10.03,98.86
232307.00,217787.00,71.43,10.03,98.86
232403.00,217726.00,71.43,10.03,98.86
232261.00,217858.00,71.43,10.03,98.86
232241.00,217744.00,71.43,10.03,98.86
232377.00,217723.00,71.43,10.03,98.86
232328.00,217889.00,71.43,10.03,98.86
232453.00,217650.00,71.43,10.03,98.86
232412.00,217885.00,71.43,10.03,98.86
232523.00,217663.00,71.43,10.03,98.86
232449.00,217894.00,71.43,10.03,98.86
232524.00,217636.00,71.43,10.03,98.86
232470.00,217860.00,71.43,10.03,98.86
232530.00,217708.00,71.43,10.03,98.86
232507.00,217874.00,71.43,10.03,98.86
232552.00,217747.00,71.43,10.03,98.86
232535.00,217854.00,71.43,10.03,98.86
232617.00,217785.00,71.43,10.03,98.86
232644.00,217823.00,71.43,10.03,98.86
232660.00,217781.00,71.43,10.03,98.86
232644.00,217799.00,71.43,10.03,98.86
232735.00,217959.00,71.43,10.03,98.86
232839.00,217704.00,71.43,10.03,98.86
232786.00,217949.00,0.00,10.03,98.86
232834.00,217805.00,69.77,10.03,98.86
232869.00,217880.00,69.77,10.03,98.86
232837.00,217888.00,69.77,10.03,98.86
232981.00,217873.00,69.77,10.03,98.86
232930.00,217974.00,69.77,10.03,98.86
233023.00,217851.00,69.77,10.03,98.86
233010.00,217908.00,69.77,10.03,98.86
233090.00,218069.00,69.77,10.03,98.86
233159.00,217880.00,69.77,10.03,98.86
233133.00,217954.00,69.77,10.03,98.86
233221.00,218059.00,69.77,10.03,98.86
233197.00,217920.00,69.77,10.03,98.86
233279.00,218027.00,69.77,10.03,98.86
233291.00,217977.00,69.77,10.03,0.00
233216.00,217926.00,69.77,10.03,99.77
233079.00,217982.00,69.77,10.03,99.77
232981.00,217895.00,69.77,10.03,99.77
232839.00,217816.00,69.77,10.03,99.77
232798.00,217866.00,69.77,10.03,99.77
232789.00,217824.00,69.77,10.03,99.77
232710.00,217746.00,69.77,10.03,99.77
232713.00,217823.00,69.77,10.03,99.77
232718.00,217792.00,69.77,10.03,99.77
232694.00,217742.00,69.77,10.03,99.77
232712.00,217796.00,69.77,10.03,99.77
232715.00,217843.00,69.77,10.03,99.77
232807.00,217808.00,69.77,10.03,99.77
232851.00,217848.00,69.77,10.03,99.77
232886.00,217843.00,69.77,10.03,99.77
232880.00,217894.00,69.77,10.03,99.77
232903.00,217850.00,69.77,10.03,99.77
232910.00,217884.00,69.77,10.03,99.77
232927.00,217823.00,69.77,10.03,99.77
232961.00,217934.00,69.77,10.03,99.77
232945.00,217815.00,69.77,10.03,99.77
233038.00,217977.00,69.77,10.03,99.77
233080.00,217816.00,69.77,10.03,99.77
233073.00,217925.00,69.77,10.03,99.77
233070.00,217859.00,69.77,10.03,99.77
233161.00,217910.00,69.77,10.03,99.77
233188.00,217849.00,69.77,10.03,99.77
233227.00,217908.00,69.77,10.03,99.77
233240.00,217959.00,0.00,10.03,99.77
233219.00,217899.00,71.43,10.03,99.77
233345.00,217966.00,71.43,10.03,99.77
233314.00,217931.00,71.43,10.03,99.77
233418.00,217913.00,71.43,10.03,99.77
233413.00,218028.00,71.43,10.03,99.77
233449.00,217982.00,71.43,10.03,99.77
233539.00,218007.00,71.43,10.03,99.77
233551.00,218094.00,71.43,10.03,99.77
233571.00,218025.00,71.43,10.03,99.77
233680.00,218029.00,71.43,10.03,0.00
233628.00,218167.00,71.43,10.03,99.13
233609.00,218024.00,71.43,10.03,99.13
233585.00,218068.00,71.43,10.03,99.13
233441.00,218061.00,71.43,10.03,99.13
233271.00,217953.00,71.43,10.03,99.13
233240.00,217904.00,71.43,10.03,99.13
233139.00,217960.00,71.43,10.03,99.13
233048.00,217852.00,71.43,10.03,99.13
233074.00,217862.00,71.43,10.03,99.13
233027.00,217904.00,71.43,10.03,99.13
232910.00,217797.00,71.43,10.03,99.13
232954.00,217839.00,71.43,10.03,99.13
232959.00,217818.00,71.43,10.03,99.13
233016.00,217707.00,71.43,10.03,99.13
233054.00,217803.00,71.43,10.03,99.13
233115.00,217736.00,71.43,10.03,99.13
233117.00,217838.00,71.43,10.03,99.13
233147.00,217748.00,71.43,10.03,99.13
233140.00,217836.00,71.43,10.03,99.13
233150.00,217751.00,71.43,10.03,99.13
233152.00,217822.00,71.43,10.03,99.13
233157.00,217790.00,71.43,10.03,99.13
233169.00,217817.00,71.43,10.03,99.13
233129.00,217890.00,71.43,10.03,99.13
233320.00,217744.00,71.43,10.03,99.13
233254.00,217959.00,71.43,10.03,99.13
233281.00,217792.00,71.43,10.03,99.13
233253.00,217896.00,71.43,10.03,99.13
233364.00,217810.00,71.43,10.03,99.13
233365.00,217868.00,71.43,10.03,99.13
233389.00,217933.00,71.43,10.03,99.13
233463.00,217821.00,0.00,10.03,99.13
233458.00,217960.00,75.00,10.03,99.13
233483.00,217904.00,75.00,10.03,99.13
233637.00,217882.00,75.00,10.03,99.13
233552.00,218045.00,75.00,10.03,99.13
233604.00,217884.00,75.00,10.03,99.13
233775.00,217908.00,75.00,10.03,99.13
233670.00,218085.00,75.00,10.03,99.13
233737.00,217927.00,75.00,10.03,99.13
233860.00,217962.00,75.00,10.03,0.00
233678.00,218123.00,75.00,10.03,99.61
233609.00,217970.00,75.00,10.03,99.61
233485.00,217907.00,75.00,10.03,99.61
233303.00,217963.00,75.00,10.03,99.61
233096.00,217804.00,75.00,10.03,99.61
233068.00,217802.00,75.00,10.03,99.61
232922.00,217790.00,75.00,10.03,99.61
232914.00,217740.00,75.00,10.03,99.61
232927.00,217630.00,75.00,10.03,99.61
232781.00,217752.00,75.00,10.03,99.61
232711.00,217611.00,75.00,10.03,99.61
232782.00,217641.00,75.00,10.03,99.61
232776.00,217692.00,75.00,10.03,99.61
232758.00,217636.00,75.00,10.03,99.61
232880.00,217657.00,75.00,10.03,99.61
232874.00,217738.00,75.00,10.03,99.61
232833.00,217669.00,75.00,10.03,99.61
232934.00,217691.00,75.00,10.03,99.61
232900.00,217752.00,75.00,10.03,99.61
232840.00,217670.00,75.00,10.03,99.61
232911.00,217688.00,75.00,10.03,99.61
232927.00,217755.00,75.00,10.03,99.61
232951.00,217712.00,75.00,10.03,99.61
232931.00,217655.00,75.00,10.03,99.61
233001.00,217761.00,75.00,10.03,99.61
233049.00,217740.00,75.00,10.03,99.61
233036.00,217725.00,75.00,10.03,99.61
233096.00,217803.00,75.00,10.03,99.61
233164.00,217755.00,75.00,10.03,99.61
233212.00,217738.00,75.00,10.03,99.61
233206.00,217816.00,0.00,10.03,99.61
233246.00,217882.00,71.43,10.03,99.61
233311.00,217828.00,71.43,10.03,99.61
233292.00,217856.00,71.43,10.03,99.61
233346.00,217938.00,71.43,10.03,99.61
233396.00,217834.00,71.43,10.03,99.61
233370.00,217895.00,71.43,10.03,99.61
233441.00,217963.00,71.43,10.03,99.61
233499.00,217852.00,71.43,10.03,99.61
233657.00,217926.00,71.43,10.03,99.61
233556.00,218070.00,71.43,10.03,99.61
233578.00,217960.00,71.43,10.03,99.61
233699.00,217950.00,71.43,10.03,0.00
233500.00,218099.00,71.43,10.03,98.83
233338.00,217894.00,71.43,10.03,98.83
233236.00,217790.00,71.43,10.03,98.83
232882.00,217906.00,71.43,0.00,98.83
232787.00,217732.00,71.43,10.03,98.83
232721.00,217628.00,71.43,10.03,98.83
232562.00,217731.00,71.43,10.03,98.83
232415.00,217578.00,71.43,10.03,98.83
232373.00,217579.00,71.43,10.03,98.83
232307.00,217565.00,71.43,10.03,98.83
232232.00,217499.00,71.43,10.03,98.83
232331.00,217508.00,71.43,10.03,98.83
232315.00,217611.00,71.43,10.03,98.83
232312.00,217542.00,71.43,10.03,98.83
232362.00,217562.00,71.43,10.03,98.83
232386.00,217613.00,71.43,10.03,98.83
232416.00,217499.00,71.43,10.03,98.83
232368.00,217484.00,71.43,10.03,98.83
232422.00,217572.00,71.43,10.03,98.83
232401.00,217545.00,71.43,10.03,98.83
232412.00,217492.00,71.43,10.03,98.83
232422.00,217584.00,71.43,10.03,98.83
232491.00,217564.00,71.43,10.03,98.83
232455.00,217516.00,71.43,10.03,98.83
232524.00,217605.00,71.43,10.03,98.83
232579.00,217602.00,71.43,10.03,98.83
232594.00,217539.00,71.43,10.03,98.83
232626.00,217621.00,71.43,10.03,98.83
232656.00,217674.00,71.43,10.03,98.83
232718.00,217615.00,0.00,10.03,98.83
232728.00,217676.00,63.83,10.03,98.83
232770.00,217724.00,63.83,10.03,98.83
232831.00,217628.00,63.83,10.03,98.83
232791.00,217685.00,63.83,10.03,98.83
232875.00,217780.00,63.83,10.03,98.83
232944.00,217644.00,63.83,10.03,98.83
232929.00,217727.00,63.83,10.03,98.83
232975.00,217888.00,63.83,10.03,98.83
233039.00,217713.00,63.83,10.03,98.83
233005.00,217758.00,63.83,10.03,98.83
233087.00,217906.00,63.83,10.03,98.83
233171.00,217745.00,63.83,10.03,98.83
233320.00,217804.00,63.83,10.03,98.83
233198.00,217982.00,63.83,10.03,98.83
233263.00,217883.00,63.83,10.03,98.83
233431.00,217842.00,63.83,10.03,0.00
233266.00,218026.00,63.83,10.03,99.55
233155.00,217858.00,63.83,10.03,99.55
233075.00,217785.00,63.83,10.03,99.55
232682.00,217840.00,63.83,10.03,99.55
232534.00,217675.00,63.83,10.03,99.55
232438.00,217542.00,63.83,10.03,99.55
232224.00,217651.00,63.83,10.03,99.55
232089.00,217468.00,63.83,10.03,99.55
232025.00,217457.00,63.83,10.03,99.55
231916.00,217492.00,63.83,10.03,99.55
231790.00,217408.00,63.83,10.03,99.55
231846.00,217374.00,63.83,10.03,99.55
231802.00,217427.00,63.83,10.03,99.55
231825.00,217323.00,63.83,10.03,99.55
231868.00,217438.00,63.83,10.03,99.55
231938.00,217366.00,63.83,10.03,99.55
231921.00,217469.00,63.83,10.03,99.55
231934.00,217394.00,63.83,10.03,99.55
231958.00,217457.00,63.83,10.03,99.55
231955.00,217351.00,63.83,10.03,99.55
231935.00,217483.00,63.83,10.03,99.55
231919.00,217369.00,63.83,10.03,99.55
231905.00,217440.00,63.83,10.03,99.55
232014.00,217389.00,63.83,10.03,99.55
232010.00,217445.00,63.83,10.03,99.55
232047.00,217441.00,63.83,10.03,99.55
232042.00,217422.00,63.83,10.03,99.55
232093.00,217618.00,63.83,10.03,99.55
232204.00,217379.00,63.83,10.03,99.55
232170.00,217564.00,63.83,10.03,99.55
232239.00,217440.00,0.00,10.03,99.55
232262.00,217517.00,61.22,10.03,99.55
232283.00,217567.00,61.22,10.03,99.55
232355.00,217478.00,61.22,10.03,99.55
232383.00,217612.00,61.22,10.03,99.55
232390.00,217576.00,61.22,10.03,99.55
232508.00,217530.00,61.22,10.03,99.55
232423.00,217702.00,61.22,10.03,99.55
232525.00,217620.00,61.22,10.03,99.55
232644.00,217579.00,61.22,10.03,99.55
232526.00,217753.00,61.22,10.03,99.55
232635.00,217659.00,61.22,10.03,99.55
232745.00,217656.00,61.22,10.03,99.55
232722.00,217800.00,61.22,10.03,99.55
232719.00,217684.00,61.22,10.03,99.55
232839.00,217750.00,61.22,10.03,99.55
232858.00,217794.00,61.22,10.03,99.55
232914.00,217757.00,61.22,10.03,99.55
233030.00,217760.00,61.22,10.03,0.00
232961.00,217901.00,61.22,10.03,94.26
232978.00,217757.00,61.22,10.03,94.26
232885.00,217768.00,61.22,10.03,94.26
232637.00,217818.00,61.22,10.03,94.26
232312.00,217641.00,61.22,10.03,94.26
232163.00,217564.00,61.22,10.03,94.26
231961.00,217541.00,61.22,10.03,94.26
231809.00,217421.00,61.22,10.03,94.26
231743.00,217383.00,61.22,10.03,94.26
231580.00,217426.00,61.22,10.03,94.26
231474.00,217274.00,61.22,10.03,94.26
231456.00,217275.00,61.22,10.03,94.26
231391.00,217333.00,61.22,10.03,94.26
231428.00,217169.00,61.22,10.03,94.26
231446.00,217272.00,61.22,10.03,94.26
231484.00,217181.00,61.22,10.03,94.26
231501.00,217293.00,61.22,10.03,94.26
231526.00,217213.00,61.22,10.03,94.26
231492.00,217306.00,61.22,10.03,94.26
231509.00,217149.00,61.22,10.03,94.26
231490.00,217307.00,61.22,10.03,94.26
231512.00,217153.00,61.22,10.03,94.26
231499.00,217276.00,61.22,10.03,94.26
231462.00,217284.00,61.22,10.03,94.26
231531.00,217245.00,61.22,10.03,94.26
231551.00,217415.00,61.22,10.03,94.26
231575.00,217254.00,61.22,10.03,94.26
231592.00,217374.00,61.22,10.03,94.26
231635.00,217288.00,61.22,10.03,94.26
231679.00,217359.00,61.22,10.03,94.26
231698.00,217354.00,0.00,10.03,94.26
231856.00,217332.00,63.83,10.03,94.26
231778.00,217509.00,63.83,10.03,94.26
231825.00,217363.00,63.83,10.03,94.26
231845.00,217408.00,63.83,10.03,94.26
231836.00,217451.00,63.83,0.00,94.26
231909.00,217413.00,63.83,12.82,94.26
231917.00,217493.00,63.83,12.82,94.26
231970.00,217470.00,63.83,12.82,94.26
232070.00,217459.00,63.83,12.82,94.26
232062.00,217590.00,63.83,12.82,94.26
232051.00,217525.00,63.83,12.82,94.26
232143.00,217574.00,63.83,12.82,94.26
232190.00,217610.00,63.83,12.82,94.26
232193.00,217581.00,63.83,12.82,94.26
232331.00,217602.00,63.83,12.82,94.26
232333.00,217704.00,63.83,12.82,0.00
232305.00,217613.00,63.83,12.82,95.16
232304.00,217650.00,63.83,12.82,95.16
232121.00,217641.00,63.83,12.82,95.16
231842.00,217522.00,63.83,12.82,95.16
231662.00,217425.00,63.83,12.82,95.16
231390.00,217426.00,63.83,12.82,95.16
